2.276741e-01	1.905481e+00	2.006407e+00	7.154174e-04	2.105046e+00	1.984444e+00	2.401052e+00	2.107242e+00	5.997757e-01	-3.211113e-03	-1.302606e-01	-7.241050e+01	-4.050799e-06	2.744003e-03	1.696310e-01
2.321383e-01	1.911636e+00	2.239619e+00	6.693513e-04	2.335460e+00	1.984444e+00	4.056496e+00	2.759931e+00	2.871292e+00	-5.672673e-03	-4.882615e-01	-4.080017e+01	1.479188e-05	3.444959e-03	-3.446143e-02
2.366025e-01	1.921278e+00	2.481933e+00	5.783185e-04	2.568828e+00	1.984444e+00	4.086316e+00	3.504980e+00	3.962631e+00	-8.808637e-03	-5.321653e-01	5.349530e+00	3.353989e-05	2.368227e-03	-2.282294e-01
2.410667e-01	1.931041e+00	2.725305e+00	4.719715e-04	2.802886e+00	1.984444e+00	4.196927e+00	4.264894e+00	4.270323e+00	-1.096369e-02	-3.688482e-01	3.627880e+01	3.775108e-05	6.756085e-04	-2.426602e-01
2.455309e-01	1.940946e+00	2.969547e+00	4.414560e-04	3.037469e+00	1.984444e+00	4.244317e+00	5.034389e+00	4.377333e+00	-1.213268e-02	-1.487051e-01	4.870344e+01	3.559486e-05	-2.161755e-04	-1.311376e-01
2.499951e-01	1.950968e+00	3.214634e+00	5.576521e-04	3.272435e+00	1.984444e+00	4.275454e+00	5.812516e+00	4.473157e+00	-1.229912e-02	8.237198e-02	5.223137e+01	3.308023e-05	-3.253125e-04	-3.430460e-02
2.544593e-01	1.961250e+00	3.460234e+00	6.326794e-04	3.507763e+00	1.984444e+00	4.291506e+00	6.596020e+00	4.555876e+00	-1.142410e-02	3.192333e-01	5.227510e+01	3.305194e-05	-2.940473e-04	7.507545e-03
2.589235e-01	1.971599e+00	3.706241e+00	6.651814e-04	3.743343e+00	1.984444e+00	4.303744e+00	7.382982e+00	4.611358e+00	-9.480886e-03	5.554871e-01	4.802155e+01	3.040418e-05	-2.423071e-04	3.354583e-02
2.633877e-01	1.981914e+00	3.948472e+00	7.990661e-04	3.974989e+00	1.984444e+00	4.314676e+00	8.164542e+00	4.667254e+00	-6.468102e-03	7.687312e-01	3.587200e+01	3.065381e-05	-5.083006e-05	6.246218e-02
2.678519e-01	1.992446e+00	4.142873e+00	1.099242e-03	4.156483e+00	1.984444e+00	4.324394e+00	8.821288e+00	4.712622e+00	-2.470516e-03	9.062952e-01	1.448763e+01	2.869189e-05	3.878581e-04	6.652361e-02
2.723161e-01	2.002923e+00	4.149860e+00	1.304578e-03	4.147728e+00	1.984444e+00	4.332743e+00	8.849193e+00	4.732452e+00	2.001363e-03	9.117864e-01	-1.072923e+01	3.426075e-05	7.306136e-04	2.586176e-02
2.767803e-01	2.013303e+00	3.974103e+00	9.142387e-04	3.959682e+00	1.984444e+00	4.339833e+00	8.293343e+00	4.760006e+00	6.018584e-03	7.916234e-01	-3.092068e+01	3.733844e-05	6.451478e-04	-2.790567e-02
2.812445e-01	2.023851e+00	3.777439e+00	1.912294e-04	3.751693e+00	1.984444e+00	4.344352e+00	7.663726e+00	4.788356e+00	9.173123e-03	6.059772e-01	-4.210903e+01	3.981773e-05	3.993817e-04	-6.360558e-02
2.857087e-01	2.034261e+00	3.571703e+00	-4.294543e-04	3.535175e+00	1.984444e+00	4.349271e+00	7.004772e+00	4.815969e+00	1.141741e-02	3.993564e-01	-4.669376e+01	4.144519e-05	2.800402e-05	-7.553386e-02
2.901729e-01	2.044738e+00	3.361562e+00	-7.983060e-04	3.314367e+00	1.984444e+00	4.354638e+00	6.328049e+00	4.861615e+00	1.272320e-02	1.859442e-01	-4.828413e+01	4.035175e-05	-3.730053e-04	-5.688452e-02
2.946371e-01	2.055327e+00	3.149006e+00	-9.481757e-04	3.091208e+00	1.984444e+00	4.361114e+00	5.640814e+00	4.907213e+00	1.307192e-02	-3.070898e-02	-4.825103e+01	3.722065e-05	-5.655196e-04	-1.473602e-02
2.991013e-01	2.065843e+00	2.934699e+00	-9.839738e-04	2.866367e+00	1.984444e+00	4.365676e+00	4.946370e+00	4.949086e+00	1.245517e-02	-2.478872e-01	-4.441512e+01	3.469256e-05	-4.909861e-04	1.399474e-02
3.035655e-01	2.076578e+00	2.719037e+00	-9.616113e-04	2.640204e+00	1.984444e+00	4.369255e+00	4.245572e+00	4.925241e+00	1.086954e-02	-4.532839e-01	-2.879258e+01	3.175049e-05	-2.064758e-04	-3.513768e-02
3.080297e-01	2.087104e+00	2.502465e+00	-8.153514e-04	2.413221e+00	1.984444e+00	4.355179e+00	3.539339e+00	4.550855e+00	8.321747e-03	-5.797133e-01	8.714366e+00	3.350306e-05	-3.489595e-04	-1.840629e-01
3.124939e-01	2.097354e+00	2.283603e+00	-5.979375e-04	2.184956e+00	1.984444e+00	4.083246e+00	2.825423e+00	3.057292e+00	5.014798e-03	-4.482739e-01	5.914536e+01	3.399588e-05	-1.868379e-03	-2.832478e-01
3.169581e-01	2.103311e+00	2.051633e+00	-4.469658e-04	1.951222e+00	1.984444e+00	2.116812e+00	2.169931e+00	2.731049e-02	2.791874e-03	3.119202e-02	8.304169e+01	2.163999e-05	-3.918525e-03	-1.279877e-01
